id,date,cases,deaths,name_fr,name_en
AD,2020-03-03,1,0,Andorre,Andorra
AD,2020-03-14,1,0,Andorre,Andorra
AD,2020-03-16,3,0,Andorre,Andorra
AD,2020-03-17,9,0,Andorre,Andorra
AD,2020-03-18,0,0,Andorre,Andorra
AD,2020-03-19,39,0,Andorre,Andorra
AD,2020-03-20,22,0,Andorre,Andorra
AD,2020-03-21,0,0,Andorre,Andorra
AD,2020-03-22,13,0,Andorre,Andorra
AD,2020-03-23,25,0,Andorre,Andorra
AD,2020-03-24,20,0,Andorre,Andorra
AD,2020-03-25,31,0,Andorre,Andorra
AD,2020-03-26,24,0,Andorre,Andorra
AD,2020-03-27,36,3,Andorre,Andorra
AD,2020-03-28,43,0,Andorre,Andorra
AD,2020-03-29,41,1,Andorre,Andorra
AD,2020-03-30,26,2,Andorre,Andorra
AD,2020-03-31,36,2,Andorre,Andorra
AD,2020-04-01,6,4,Andorre,Andorra
AD,2020-04-02,14,2,Andorre,Andorra
AD,2020-04-03,38,1,Andorre,Andorra
AD,2020-04-04,11,1,Andorre,Andorra
AD,2020-04-05,27,1,Andorre,Andorra
AD,2020-04-06,35,1,Andorre,Andorra
AD,2020-04-07,25,3,Andorre,Andorra
AD,2020-04-08,19,1,Andorre,Andorra
AD,2020-04-09,19,1,Andorre,Andorra
AD,2020-04-10,19,2,Andorre,Andorra
AD,2020-04-11,18,1,Andorre,Andorra
AD,2020-04-12,21,2,Andorre,Andorra
AD,2020-04-13,16,1,Andorre,Andorra
AD,2020-04-14,8,0,Andorre,Andorra
AD,2020-04-15,13,2,Andorre,Andorra
AD,2020-04-16,14,2,Andorre,Andorra
AD,2020-04-17,9,0,Andorre,Andorra
AD,2020-04-18,14,2,Andorre,Andorra
AD,2020-04-19,8,0,Andorre,Andorra
AD,2020-04-20,9,1,Andorre,Andorra
AD,2020-04-21,4,0,Andorre,Andorra
AD,2020-04-22,0,1,Andorre,Andorra
AD,2020-04-23,6,0,Andorre,Andorra
AD,2020-04-24,1,0,Andorre,Andorra
AD,2020-04-25,7,3,Andorre,Andorra
AD,2020-04-26,2,0,Andorre,Andorra
AD,2020-04-27,7,0,Andorre,Andorra
AD,2020-04-28,3,0,Andorre,Andorra
AD,2020-04-29,0,1,Andorre,Andorra
AD,2020-04-30,0,1,Andorre,Andorra
AD,2020-05-01,2,0,Andorre,Andorra
AD,2020-05-02,1,1,Andorre,Andorra
AD,2020-05-03,1,1,Andorre,Andorra
AD,2020-05-04,1,1,Andorre,Andorra
AD,2020-05-05,2,0,Andorre,Andorra
AD,2020-05-06,1,1,Andorre,Andorra
AD,2020-05-07,0,0,Andorre,Andorra
AD,2020-05-08,1,1,Andorre,Andorra
AD,2020-05-09,0,0,Andorre,Andorra
AD,2020-05-10,2,1,Andorre,Andorra
AD,2020-05-11,1,0,Andorre,Andorra
AD,2020-05-12,1,0,Andorre,Andorra
AD,2020-05-13,2,0,Andorre,Andorra
AD,2020-05-14,2,1,Andorre,Andorra
AD,2020-05-15,1,0,Andorre,Andorra
AD,2020-05-16,0,0,Andorre,Andorra
AD,2020-05-17,0,2,Andorre,Andorra
AD,2020-05-18,0,0,Andorre,Andorra
AD,2020-05-19,0,0,Andorre,Andorra
AD,2020-05-20,0,0,Andorre,Andorra
AD,2020-05-21,1,0,Andorre,Andorra
AD,2020-05-22,0,0,Andorre,Andorra
AD,2020-05-23,0,0,Andorre,Andorra
AD,2020-05-24,0,0,Andorre,Andorra
AD,2020-05-25,1,0,Andorre,Andorra
AD,2020-05-26,0,0,Andorre,Andorra
AD,2020-05-27,0,0,Andorre,Andorra
AD,2020-05-28,0,0,Andorre,Andorra
AD,2020-05-29,0,0,Andorre,Andorra
AD,2020-05-30,1,0,Andorre,Andorra
AD,2020-05-31,0,0,Andorre,Andorra
AD,2020-06-01,0,0,Andorre,Andorra
AD,2020-06-02,1,0,Andorre,Andorra
AD,2020-06-03,79,0,Andorre,Andorra
AD,2020-06-04,7,0,Andorre,Andorra
AD,2020-06-05,1,0,Andorre,Andorra
AD,2020-06-06,0,0,Andorre,Andorra
AD,2020-06-07,0,0,Andorre,Andorra
AD,2020-06-08,0,0,Andorre,Andorra
AD,2020-06-09,0,0,Andorre,Andorra
AD,2020-06-10,0,0,Andorre,Andorra
AD,2020-06-11,0,0,Andorre,Andorra
AD,2020-06-12,0,0,Andorre,Andorra
AD,2020-06-13,1,0,Andorre,Andorra
AD,2020-06-14,0,0,Andorre,Andorra
AD,2020-06-15,0,0,Andorre,Andorra
AD,2020-06-16,0,0,Andorre,Andorra
AD,2020-06-17,1,1,Andorre,Andorra
AD,2020-06-18,0,0,Andorre,Andorra
AD,2020-06-19,1,0,Andorre,Andorra
AD,2020-06-20,0,0,Andorre,Andorra
AD,2020-06-21,0,0,Andorre,Andorra
AD,2020-06-22,0,0,Andorre,Andorra
AD,2020-06-23,0,0,Andorre,Andorra
AD,2020-06-24,0,0,Andorre,Andorra
AD,2020-06-25,0,0,Andorre,Andorra
AD,2020-06-26,0,0,Andorre,Andorra
AD,2020-06-27,0,0,Andorre,Andorra
AD,2020-06-28,0,0,Andorre,Andorra
AD,2020-06-29,0,0,Andorre,Andorra
AD,2020-06-30,0,0,Andorre,Andorra
AD,2020-07-01,0,0,Andorre,Andorra
AD,2020-07-02,0,0,Andorre,Andorra
AD,2020-07-03,0,0,Andorre,Andorra
AD,2020-07-04,0,0,Andorre,Andorra
AD,2020-07-05,0,0,Andorre,Andorra
AD,2020-07-06,0,0,Andorre,Andorra
AD,2020-07-07,0,0,Andorre,Andorra
AD,2020-07-08,0,0,Andorre,Andorra
AD,2020-07-09,0,0,Andorre,Andorra
AD,2020-07-10,0,0,Andorre,Andorra
AD,2020-07-11,0,0,Andorre,Andorra
AD,2020-07-12,0,0,Andorre,Andorra
AD,2020-07-13,0,0,Andorre,Andorra
AD,2020-07-14,3,0,Andorre,Andorra
AD,2020-07-15,3,0,Andorre,Andorra
AD,2020-07-16,1,0,Andorre,Andorra
AD,2020-07-17,15,0,Andorre,Andorra
AD,2020-07-18,3,0,Andorre,Andorra
AD,2020-07-19,0,0,Andorre,Andorra
AD,2020-07-20,0,0,Andorre,Andorra
AD,2020-07-21,4,0,Andorre,Andorra
AD,2020-07-22,0,0,Andorre,Andorra
AD,2020-07-23,5,0,Andorre,Andorra
AD,2020-07-24,0,0,Andorre,Andorra
AD,2020-07-25,0,0,Andorre,Andorra
AD,2020-07-26,8,0,Andorre,Andorra
AD,2020-07-27,0,0,Andorre,Andorra
AD,2020-07-28,10,0,Andorre,Andorra
AD,2020-07-29,0,0,Andorre,Andorra
AD,2020-07-30,11,0,Andorre,Andorra
AD,2020-07-31,4,0,Andorre,Andorra
AD,2020-08-01,3,0,Andorre,Andorra
AD,2020-08-02,0,0,Andorre,Andorra
AD,2020-08-03,0,0,Andorre,Andorra
AD,2020-08-04,12,0,Andorre,Andorra
AD,2020-08-05,2,0,Andorre,Andorra
AD,2020-08-06,0,0,Andorre,Andorra
AE,2019-12-31,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-01,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-02,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-03,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-04,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-05,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-06,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-07,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-08,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-09,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-10,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-11,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-12,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-13,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-14,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-15,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-16,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-17,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-18,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-19,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-20,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-21,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-22,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-23,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-24,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-25,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-26,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-27,1,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-28,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-29,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-30,3,0,Émirats arabes unis,United Arab Emirates
AE,2020-01-31,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-01,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-02,1,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-03,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-04,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-05,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-06,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-07,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-08,2,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-09,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-10,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-11,1,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-12,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-13,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-14,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-15,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-16,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-17,1,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-18,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-19,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-20,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-21,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-22,2,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-23,2,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-24,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-25,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-26,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-27,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-28,6,0,Émirats arabes unis,United Arab Emirates
AE,2020-02-29,2,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-01,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-02,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-04,6,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-06,2,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-08,16,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-10,14,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-11,15,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-13,11,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-15,1,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-16,12,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-17,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-18,15,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-19,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-20,27,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-21,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-22,13,2,Émirats arabes unis,United Arab Emirates
AE,2020-03-23,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-24,45,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-25,50,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-26,85,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-27,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-28,72,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-29,63,0,Émirats arabes unis,United Arab Emirates
AE,2020-03-30,102,1,Émirats arabes unis,United Arab Emirates
AE,2020-03-31,41,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-01,53,1,Émirats arabes unis,United Arab Emirates
AE,2020-04-02,150,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-03,210,0,Émirats arabes unis,United Arab Emirates
AE,2020-04-04,240,1,Émirats arabes unis,United Arab Emirates
AE,2020-04-05,241,1,Émirats arabes unis,United Arab Emirates
AE,2020-04-06,278,0,Émirats arabes unis,United Arab Emirates
AE,2020-04-07,262,1,Émirats arabes unis,United Arab Emirates
AE,2020-04-08,268,1,Émirats arabes unis,United Arab Emirates
AE,2020-04-09,284,0,Émirats arabes unis,United Arab Emirates
AE,2020-04-10,313,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-11,350,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-12,356,4,Émirats arabes unis,United Arab Emirates
AE,2020-04-13,366,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-14,377,3,Émirats arabes unis,United Arab Emirates
AE,2020-04-15,390,3,Émirats arabes unis,United Arab Emirates
AE,2020-04-16,409,5,Émirats arabes unis,United Arab Emirates
AE,2020-04-17,435,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-18,452,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-19,445,0,Émirats arabes unis,United Arab Emirates
AE,2020-04-20,453,4,Émirats arabes unis,United Arab Emirates
AE,2020-04-21,458,2,Émirats arabes unis,United Arab Emirates
AE,2020-04-22,464,3,Émirats arabes unis,United Arab Emirates
AE,2020-04-23,457,6,Émirats arabes unis,United Arab Emirates
AE,2020-04-24,490,4,Émirats arabes unis,United Arab Emirates
AE,2020-04-25,497,8,Émirats arabes unis,United Arab Emirates
AE,2020-04-26,504,7,Émirats arabes unis,United Arab Emirates
AE,2020-04-27,536,5,Émirats arabes unis,United Arab Emirates
AE,2020-04-28,490,6,Émirats arabes unis,United Arab Emirates
AE,2020-04-29,541,7,Émirats arabes unis,United Arab Emirates
AE,2020-04-30,549,9,Émirats arabes unis,United Arab Emirates
AE,2020-05-01,552,7,Émirats arabes unis,United Arab Emirates
AE,2020-05-02,557,6,Émirats arabes unis,United Arab Emirates
AE,2020-05-03,561,8,Émirats arabes unis,United Arab Emirates
AE,2020-05-04,564,7,Émirats arabes unis,United Arab Emirates
AE,2020-05-05,567,11,Émirats arabes unis,United Arab Emirates
AE,2020-05-06,462,9,Émirats arabes unis,United Arab Emirates
AE,2020-05-07,546,11,Émirats arabes unis,United Arab Emirates
AE,2020-05-08,502,8,Émirats arabes unis,United Arab Emirates
AE,2020-05-09,553,9,Émirats arabes unis,United Arab Emirates
AE,2020-05-10,624,11,Émirats arabes unis,United Arab Emirates
AE,2020-05-11,781,13,Émirats arabes unis,United Arab Emirates
AE,2020-05-12,680,3,Émirats arabes unis,United Arab Emirates
AE,2020-05-13,783,2,Émirats arabes unis,United Arab Emirates
AE,2020-05-14,725,3,Émirats arabes unis,United Arab Emirates
AE,2020-05-15,698,2,Émirats arabes unis,United Arab Emirates
AE,2020-05-16,747,2,Émirats arabes unis,United Arab Emirates
AE,2020-05-17,796,4,Émirats arabes unis,United Arab Emirates
AE,2020-05-18,731,6,Émirats arabes unis,United Arab Emirates
AE,2020-05-19,832,4,Émirats arabes unis,United Arab Emirates
AE,2020-05-20,873,3,Émirats arabes unis,United Arab Emirates
AE,2020-05-21,941,6,Émirats arabes unis,United Arab Emirates
AE,2020-05-22,894,4,Émirats arabes unis,United Arab Emirates
AE,2020-05-23,994,4,Émirats arabes unis,United Arab Emirates
AE,2020-05-24,812,3,Émirats arabes unis,United Arab Emirates
AE,2020-05-25,781,1,Émirats arabes unis,United Arab Emirates
AE,2020-05-26,822,3,Émirats arabes unis,United Arab Emirates
AE,2020-05-27,779,5,Émirats arabes unis,United Arab Emirates
AE,2020-05-28,883,2,Émirats arabes unis,United Arab Emirates
AE,2020-05-29,563,3,Émirats arabes unis,United Arab Emirates
AE,2020-05-30,638,2,Émirats arabes unis,United Arab Emirates
AE,2020-05-31,726,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-01,661,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-02,635,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-03,596,3,Émirats arabes unis,United Arab Emirates
AE,2020-06-04,571,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-05,659,3,Émirats arabes unis,United Arab Emirates
AE,2020-06-06,624,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-07,626,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-08,540,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-09,568,5,Émirats arabes unis,United Arab Emirates
AE,2020-06-10,528,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-11,603,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-12,479,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-13,513,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-14,491,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-15,304,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-16,342,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-17,346,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-18,382,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-19,388,3,Émirats arabes unis,United Arab Emirates
AE,2020-06-20,393,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-21,388,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-22,392,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-23,378,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-24,380,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-25,450,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-26,430,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-27,410,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-28,387,1,Émirats arabes unis,United Arab Emirates
AE,2020-06-29,437,2,Émirats arabes unis,United Arab Emirates
AE,2020-06-30,449,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-01,421,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-02,402,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-03,400,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-04,672,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-05,716,3,Émirats arabes unis,United Arab Emirates
AE,2020-07-06,683,2,Émirats arabes unis,United Arab Emirates
AE,2020-07-07,528,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-08,532,2,Émirats arabes unis,United Arab Emirates
AE,2020-07-09,445,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-10,532,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-11,473,2,Émirats arabes unis,United Arab Emirates
AE,2020-07-12,403,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-13,401,2,Émirats arabes unis,United Arab Emirates
AE,2020-07-14,344,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-15,375,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-16,275,0,Émirats arabes unis,United Arab Emirates
AE,2020-07-17,281,0,Émirats arabes unis,United Arab Emirates
AE,2020-07-18,293,2,Émirats arabes unis,United Arab Emirates
AE,2020-07-19,289,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-20,211,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-21,271,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-22,305,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-23,236,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-24,254,0,Émirats arabes unis,United Arab Emirates
AE,2020-07-25,261,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-26,313,0,Émirats arabes unis,United Arab Emirates
AE,2020-07-27,351,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-28,264,1,Émirats arabes unis,United Arab Emirates
AE,2020-07-29,369,2,Émirats arabes unis,United Arab Emirates
AE,2020-07-30,375,0,Émirats arabes unis,United Arab Emirates
AE,2020-07-31,585,4,Émirats arabes unis,United Arab Emirates
AE,2020-08-01,0,0,Émirats arabes unis,United Arab Emirates
AE,2020-08-02,254,0,Émirats arabes unis,United Arab Emirates
AE,2020-08-03,239,0,Émirats arabes unis,United Arab Emirates
AE,2020-08-04,164,0,Émirats arabes unis,United Arab Emirates
AE,2020-08-05,189,0,Émirats arabes unis,United Arab Emirates
AE,2020-08-06,508,4,Émirats arabes unis,United Arab Emirates
AF,2019-12-31,0,0,Afghanistan,Afghanistan
AF,2020-01-01,0,0,Afghanistan,Afghanistan
AF,2020-01-02,0,0,Afghanistan,Afghanistan
AF,2020-01-03,0,0,Afghanistan,Afghanistan
AF,2020-01-04,0,0,Afghanistan,Afghanistan
AF,2020-01-05,0,0,Afghanistan,Afghanistan
AF,2020-01-06,0,0,Afghanistan,Afghanistan
AF,2020-01-07,0,0,Afghanistan,Afghanistan
AF,2020-01-08,0,0,Afghanistan,Afghanistan
AF,2020-01-09,0,0,Afghanistan,Afghanistan
AF,2020-01-10,0,0,Afghanistan,Afghanistan
AF,2020-01-11,0,0,Afghanistan,Afghanistan
AF,2020-01-12,0,0,Afghanistan,Afghanistan
AF,2020-01-13,0,0,Afghanistan,Afghanistan
AF,2020-01-14,0,0,Afghanistan,Afghanistan
AF,2020-01-15,0,0,Afghanistan,Afghanistan
AF,2020-01-16,0,0,Afghanistan,Afghanistan
AF,2020-01-17,0,0,Afghanistan,Afghanistan
AF,2020-01-18,0,0,Afghanistan,Afghanistan
AF,2020-01-19,0,0,Afghanistan,Afghanistan
AF,2020-01-20,0,0,Afghanistan,Afghanistan
AF,2020-01-21,0,0,Afghanistan,Afghanistan
AF,2020-01-22,0,0,Afghanistan,Afghanistan
AF,2020-01-23,0,0,Afghanistan,Afghanistan
AF,2020-01-24,0,0,Afghanistan,Afghanistan
AF,2020-01-25,0,0,Afghanistan,Afghanistan
AF,2020-01-26,0,0,Afghanistan,Afghanistan
AF,2020-01-27,0,0,Afghanistan,Afghanistan
AF,2020-01-28,0,0,Afghanistan,Afghanistan
AF,2020-01-29,0,0,Afghanistan,Afghanistan
AF,2020-01-30,0,0,Afghanistan,Afghanistan
AF,2020-01-31,0,0,Afghanistan,Afghanistan
AF,2020-02-01,0,0,Afghanistan,Afghanistan
AF,2020-02-02,0,0,Afghanistan,Afghanistan
AF,2020-02-03,0,0,Afghanistan,Afghanistan
AF,2020-02-04,0,0,Afghanistan,Afghanistan
AF,2020-02-05,0,0,Afghanistan,Afghanistan
AF,2020-02-06,0,0,Afghanistan,Afghanistan
AF,2020-02-07,0,0,Afghanistan,Afghanistan
AF,2020-02-08,0,0,Afghanistan,Afghanistan
AF,2020-02-09,0,0,Afghanistan,Afghanistan
AF,2020-02-10,0,0,Afghanistan,Afghanistan
AF,2020-02-11,0,0,Afghanistan,Afghanistan
AF,2020-02-12,0,0,Afghanistan,Afghanistan
AF,2020-02-13,0,0,Afghanistan,Afghanistan
AF,2020-02-14,0,0,Afghanistan,Afghanistan
AF,2020-02-15,0,0,Afghanistan,Afghanistan
AF,2020-02-16,0,0,Afghanistan,Afghanistan
AF,2020-02-17,0,0,Afghanistan,Afghanistan
AF,2020-02-18,0,0,Afghanistan,Afghanistan
AF,2020-02-19,0,0,Afghanistan,Afghanistan
AF,2020-02-20,0,0,Afghanistan,Afghanistan
AF,2020-02-21,0,0,Afghanistan,Afghanistan
AF,2020-02-22,0,0,Afghanistan,Afghanistan
AF,2020-02-23,0,0,Afghanistan,Afghanistan
AF,2020-02-24,0,0,Afghanistan,Afghanistan
AF,2020-02-25,1,0,Afghanistan,Afghanistan
AF,2020-02-26,0,0,Afghanistan,Afghanistan
AF,2020-02-27,0,0,Afghanistan,Afghanistan
AF,2020-02-28,0,0,Afghanistan,Afghanistan
AF,2020-02-29,0,0,Afghanistan,Afghanistan
AF,2020-03-01,0,0,Afghanistan,Afghanistan
AF,2020-03-02,0,0,Afghanistan,Afghanistan
AF,2020-03-08,3,0,Afghanistan,Afghanistan
AF,2020-03-11,3,0,Afghanistan,Afghanistan
AF,2020-03-15,3,0,Afghanistan,Afghanistan
AF,2020-03-16,6,0,Afghanistan,Afghanistan
AF,2020-03-17,5,0,Afghanistan,Afghanistan
AF,2020-03-18,1,0,Afghanistan,Afghanistan
AF,2020-03-19,0,0,Afghanistan,Afghanistan
AF,2020-03-20,0,0,Afghanistan,Afghanistan
AF,2020-03-21,2,0,Afghanistan,Afghanistan
AF,2020-03-22,0,0,Afghanistan,Afghanistan
AF,2020-03-23,10,0,Afghanistan,Afghanistan
AF,2020-03-24,6,1,Afghanistan,Afghanistan
AF,2020-03-25,2,0,Afghanistan,Afghanistan
AF,2020-03-26,33,0,Afghanistan,Afghanistan
AF,2020-03-27,0,0,Afghanistan,Afghanistan
AF,2020-03-28,16,1,Afghanistan,Afghanistan
AF,2020-03-29,15,1,Afghanistan,Afghanistan
AF,2020-03-30,8,1,Afghanistan,Afghanistan
AF,2020-03-31,27,0,Afghanistan,Afghanistan
AF,2020-04-01,25,0,Afghanistan,Afghanistan
AF,2020-04-02,26,0,Afghanistan,Afghanistan
AF,2020-04-03,43,0,Afghanistan,Afghanistan
AF,2020-04-04,0,0,Afghanistan,Afghanistan
AF,2020-04-05,35,1,Afghanistan,Afghanistan
AF,2020-04-06,29,2,Afghanistan,Afghanistan
AF,2020-04-07,38,0,Afghanistan,Afghanistan
AF,2020-04-08,30,4,Afghanistan,Afghanistan
AF,2020-04-09,56,3,Afghanistan,Afghanistan
AF,2020-04-10,61,1,Afghanistan,Afghanistan
AF,2020-04-11,37,0,Afghanistan,Afghanistan
AF,2020-04-12,34,3,Afghanistan,Afghanistan
AF,2020-04-13,52,0,Afghanistan,Afghanistan
AF,2020-04-14,58,3,Afghanistan,Afghanistan
AF,2020-04-15,49,2,Afghanistan,Afghanistan
AF,2020-04-16,70,2,Afghanistan,Afghanistan
AF,2020-04-17,10,4,Afghanistan,Afghanistan
AF,2020-04-18,51,1,Afghanistan,Afghanistan
AF,2020-04-19,63,0,Afghanistan,Afghanistan
AF,2020-04-20,88,3,Afghanistan,Afghanistan
AF,2020-04-21,35,2,Afghanistan,Afghanistan
AF,2020-04-22,61,1,Afghanistan,Afghanistan
AF,2020-04-23,84,4,Afghanistan,Afghanistan
AF,2020-04-24,105,2,Afghanistan,Afghanistan
AF,2020-04-25,70,1,Afghanistan,Afghanistan
AF,2020-04-26,112,4,Afghanistan,Afghanistan
AF,2020-04-27,68,10,Afghanistan,Afghanistan
AF,2020-04-28,172,0,Afghanistan,Afghanistan
AF,2020-04-29,124,3,Afghanistan,Afghanistan
AF,2020-04-30,122,0,Afghanistan,Afghanistan
AF,2020-05-01,222,4,Afghanistan,Afghanistan
AF,2020-05-02,164,4,Afghanistan,Afghanistan
AF,2020-05-03,134,4,Afghanistan,Afghanistan
AF,2020-05-04,235,13,Afghanistan,Afghanistan
AF,2020-05-05,190,5,Afghanistan,Afghanistan
AF,2020-05-06,330,5,Afghanistan,Afghanistan
AF,2020-05-07,168,9,Afghanistan,Afghanistan
AF,2020-05-08,171,2,Afghanistan,Afghanistan
AF,2020-05-09,215,3,Afghanistan,Afghanistan
